id,Тип,Подтверждено риэлтором,Количество розеток,Долгота,Количество зеркал,Цвет стен,Ремонтируется,Перепродажа,Готово к сдаче,Кол-во комнат,Площадь (фут²),Адрес,Широта,Опубликовано,Цена
8340,BHK,0,7,26.91868,1,Зеленый,0,1,1,2,1217.857143,"Vaishali Nagar,Jaipur",75.750399,Dealer,34.1
8341,BHK,0,4,12.96991,1,Синий,0,1,1,2,1040.101699,"Rasanna Colony,Bangalore",77.59796,Dealer,90.0
8342,BHK,1,6,24.69028,1,Розовый,0,1,1,2,805.0679689,"Shilphata,Lalitpur",78.41889,Owner,61.0
8343,BHK,1,5,19.05871,1,Оранжевый,1,1,0,2,1185.692642,"Chembur,Lalitpur",72.89969,Dealer,180.0
8344,BHK,0,5,16.535675,3,Золотистый,0,1,1,2,1250.0,"Gollapudi,Vijayawada",80.58343599999999,Owner,45.0
8345,BHK,0,3,12.857784,2,Золотистый,0,1,1,3,1404.180629,"Vittasandra,Bangalore",77.636193,Owner,88.0
8346,BHK,1,1,12.915026,3,Черный,1,0,0,2,1392.4050630000002,"Ambalipura,Bangalore",77.668562,Dealer,110.0
8347,BHK,0,1,12.93739,1,Розовый,0,1,1,2,806.1224490000001,"Chitlapakkam,Chennai",80.13874,Dealer,39.5
8348,BHK,1,2,22.337395,1,Зеленый,0,0,1,3,1479.394153,"Harni,Vadodara",73.225215,Dealer,42.0
8349,BHK,1,1,26.900926,0,Красный,0,1,1,2,795.1653944,"Raj Nagar Extension,Ghaziabad",75.775927,Dealer,25.0
8350,BHK,1,1,28.59632,1,Бежевый,0,1,1,2,1172.148355,"Sector-70 Noida,Noida",77.38143000000001,Owner,67.0
8351,BHK,0,3,30.73528,2,Черный,0,1,1,2,1050.112987,"Sector-47 Chandigarh,Chandigarh",76.79111,Dealer,79.0
8352,BHK,0,7,23.213646,1,Золотистый,0,1,1,2,1291.781043,"Sector-6 Gandhinagar,Gandhinagar",72.63470799999999,Owner,80.0
8353,BHK,0,1,12.91,2,Черный,0,1,1,3,1540.342298,"HSR Layout,Bangalore",77.64,Dealer,63.0
8354,BHK,0,2,29.96667,1,Оранжевый,0,1,1,1,484.8484848000001,"Sidcul NH 73,Haridwar",78.16667,Owner,12.0
8355,BHK,0,0,28.63676,2,Желтый,0,1,1,4,2052.27911,"Indirapuram,Ghaziabad",77.36315,Owner,95.0
8356,BHK,0,5,13.0097,2,Фиолетовый,0,1,1,3,1500.0,"Malleshwaram,Bangalore",77.5648,Dealer,90.0
8357,BHK,0,2,20.26895,3,Голубой,0,1,1,3,1549.7011289999998,"Ghatikia,Bhubaneswar",85.763542,Owner,70.0
8358,BHK,1,4,19.249861,2,Бежевый,1,1,0,1,690.0076667999999,"Kolshet Road,Mumbai",72.96386600000001,Dealer,81.0
8359,BHK,0,1,17.546483,3,Коричневый,0,1,1,3,1440.126258,"Kompally,Secunderabad",78.480303,Owner,73.0
8360,BHK,0,2,19.038205,3,Зеленый,0,1,1,2,1171.450088,"Sector-34A Kharghar,Maharashtra",73.06612,Dealer,140.0
8361,BHK,0,3,25.177917,1,Розовый,0,1,1,3,1400.147384,"Bajrang Nagar,Kota",75.862208,Owner,38.0
8362,BHK,0,3,13.11389,2,Серый,1,1,0,3,1173.170732,"Yelahanka,Bangalore",77.59833,Owner,48.1
8363,BHK,0,3,12.9077,0,Розовый,0,1,1,2,970.1202949,"Kasavanhalli,Bangalore",77.6755,Dealer,75.0
8364,BHK,0,0,31.316839,3,Оранжевый,0,1,1,3,1598.818122,"Lajpat Nagar,Jalandhar",75.57435,Owner,48.7
8365,BHK,1,6,19.1758,1,Черный,1,1,0,2,966.1213448,"Malad (East),Lalitpur",72.8643,Dealer,150.0
8366,BHK,1,4,27.4,0,Бежевый,0,1,1,2,802.3340627,"Siddharth Nagar,Lalitpur",82.96,Dealer,110.0
8367,BHK,0,4,21.765,3,Коричневый,0,1,1,3,1700.1020059999998,"Dawn,Bhavnagar",72.13694,Owner,50.0
8368,BHK,0,6,28.9196,2,Золотистый,0,1,1,3,1610.057345,"Vaibhav Khand,Ghaziabad",76.8972,Dealer,73.0
8369,BHK,0,1,23.182972,0,Розовый,0,1,1,2,1653.960888,"Sargasan,Gandhinagar",72.611485,Owner,49.9
8370,BHK,0,7,19.255098,0,Розовый,0,1,1,2,900.0276932,"Hiranandani Estate,Lalitpur",72.9815265,Dealer,130.0
8371,BHK,0,3,20.75,0,Белый,0,1,1,2,1240.221332,"Wardha Road,Nagpur",78.61667,Owner,65.0
8372,BHK,0,4,22.54111,3,Серый,0,1,1,5,4960.0,"Sarat Bose Road,Kolkata",88.33778000000001,Dealer,620.0
8373,BHK,0,4,21.168064,2,Желтый,0,1,1,1,615.1574803,"Godadara,Surat",72.87714799999999,Owner,12.5
8374,BHK,1,5,26.75,0,Оранжевый,0,1,1,2,1315.202853,"Amar Shaheed Path,Lucknow",81.0,Dealer,59.0
8375,BHK,0,4,12.96991,1,Желтый,0,1,1,2,1200.0,"BTM 1st Stage,Bangalore",77.59796,Dealer,90.0
8376,BHK,0,7,22.483287,3,Голубой,0,1,1,2,772.68431,"Shibrampur,Kolkata",88.263398,Owner,32.7
8377,BHK,0,1,12.96991,0,Розовый,0,1,1,3,1285.046729,"Akshaya Vana,Bangalore",77.59796,Owner,55.0
8378,BHK,0,2,17.683329999999998,1,Зеленый,0,1,1,2,875.1608752000001,"laxmipet,Solapur",75.91667,Owner,34.0
8379,BHK,0,6,26.748588,1,Бежевый,0,1,1,2,625.0,"Govindpura,Jaipur",75.45094,Owner,17.0
8380,BHK,0,3,19.894104,2,Фиолетовый,0,1,1,3,1560.027131,"Padur,Chennai",102.136839,Owner,69.0
8381,BHK,1,5,19.239813,0,Оранжевый,1,1,0,2,1013.171226,"Manpada,Maharashtra",72.962722,Dealer,110.0
8382,BHK,1,4,12.9958935,3,Голубой,0,1,1,2,1181.047659,"Whitefield,Bangalore",77.761394,Owner,85.0
8383,BHK,0,7,12.96991,0,Голубой,0,1,1,3,1434.255742,"Akshaya Nagar,Bangalore",77.59796,Dealer,79.3
8384,BHK,1,3,18.5438,0,Серый,0,1,1,4,4355.155943,"Kharadi,Pune",73.9438,Dealer,310.0
8385,BHK,0,6,28.66667,2,Белый,0,1,1,2,1050.199538,"Ramprastha,Ghaziabad",77.41667,Owner,50.0
8386,BHK,0,0,19.255098,0,Зеленый,0,1,1,4,2000.0,"Hiranandani Estate,Mumbai",72.9815265,Dealer,350.0
8387,BHK,1,3,18.637802,0,Синий,0,1,1,1,689.1271057,"Punawale,Pune",73.745912,Dealer,31.5
8388,BHK,0,0,15.434207999999998,3,Оранжевый,0,1,1,2,1219.943423,"Tejaswini Nagar,Bangalore",75.008736,Owner,69.0
8389,BHK,1,3,22.808778,0,Серебристый,1,0,0,1,527.2727273,"Jakhiya,Indore",75.861639,Builder,11.6
8390,BHK,0,5,28.431862,3,Голубой,0,1,1,2,1260.173274,"Sector 88 Faridabad,Faridabad",77.351104,Dealer,48.0
8391,BHK,0,5,30.104737,2,Бежевый,0,1,1,3,850.19056,"THDC Colony,Dehradun",78.28031700000001,Owner,29.0
8392,BHK,1,0,19.1758,0,Белый,0,1,1,2,768.0235082,"Malad (East),Mumbai",72.8643,Dealer,230.0
8393,BHK,1,7,21.033401,3,Розовый,1,0,0,2,1000.0,"Zingabai Takli,Nagpur",79.491924,Builder,33.0
8394,BHK,0,5,22.675548000000003,1,Серый,1,1,0,2,652.6806527000001,"Bhadrakali,Kolkata",88.352674,Dealer,16.8
8395,BHK,0,6,28.432682,0,Синий,0,1,1,2,900.0,"Sector 29 Faridabad,Faridabad",77.322604,Owner,45.0
8396,BHK,0,2,24.69028,2,Серебристый,0,1,1,5,2225.189141,"Bevarly Park,Lalitpur",78.41889,Dealer,200.0
8397,BHK,0,3,30.6665,2,Розовый,0,1,1,5,3600.230415,"Sector-20 Panchkula,Panchkula",76.8625,Dealer,250.0
8398,BHK,0,1,22.486821,0,Оранжевый,0,1,1,3,1236.263736,"Maheshtala,Kolkata",88.233267,Dealer,27.0
8399,BHK,0,2,21.116978,3,Голубой,0,1,1,3,1515.151515,"NIT Layout, Pratap Nagar,Nagpur",79.05840699999999,Owner,60.0
8400,BHK,0,4,30.697795000000003,3,Желтый,0,1,1,3,1622.060016,"Sector-70 Mohali,Mohali",76.714722,Dealer,100.0
8401,BHK,1,1,18.097689000000003,0,Золотистый,0,1,1,2,1098.901099,"Balewadi,Pune",74.735239,Dealer,100.0
8402,BHK,1,3,28.602325,1,Голубой,0,1,1,3,1721.170396,"sector-121 Noida,Noida",77.40199399999999,Dealer,130.0
8403,BHK,1,1,30.662283,1,Оранжевый,0,1,1,3,1854.624487,"Zirakpur,Chandigarh",76.822397,Dealer,76.8
8404,BHK,0,5,24.69028,0,Серый,0,1,1,2,1138.998772,"Roadpali,Lalitpur",78.41889,Dealer,83.5
8405,BHK,0,1,28.406152,2,Зеленый,0,1,1,3,1620.674551,"Sector 85 Faridabad,Faridabad",77.355951,Dealer,37.0
8406,BHK,1,0,18.558319,0,Черный,1,0,0,2,73204.97393,"Baner,Pune",73.77588,Dealer,7300.0
8407,BHK,1,0,26.900926,3,Коричневый,0,1,1,2,1175.213675,"Raj Nagar Extension,Ghaziabad",75.775927,Dealer,33.0
8408,BHK,1,6,19.1615,2,Голубой,1,1,0,2,1211.020285,"Goregaon (East),Maharashtra",72.8731,Dealer,160.0
8409,BHK,0,2,21.142359,0,Красный,1,1,0,2,1186.131387,"Dindoli,Surat",72.862596,Owner,26.0
8410,BHK,0,6,19.030318,3,Бежевый,0,1,1,2,1000.0,"Sector-8 Kharghar,Maharashtra",73.070892,Dealer,95.0
8411,BHK,1,2,21.0,3,Золотистый,1,1,0,2,759.4361073,"Gotal Pajri,Nagpur",79.0,Owner,16.7
8412,BHK,0,5,22.7,2,Желтый,0,1,1,2,762.4633431,"Madhyamgram,Kolkata",88.45,Dealer,15.6
8413,BHK,0,2,19.042483,1,Коричневый,0,1,1,2,950.0391193,"Sector 12 Kharghar,Lalitpur",73.06637099999999,Dealer,85.0
8414,BHK,0,6,28.494868,0,Желтый,0,1,1,2,829.8755187,"Sector-168 Noida,Noida",77.410298,Dealer,32.0
8415,BHK,0,2,23.22533,3,Оранжевый,0,1,1,2,753.2467532000001,"Vavol,Gandhinagar",72.619511,Owner,23.2
8416,BHK,0,6,22.56972,2,Зеленый,0,1,1,2,940.1020682,"Krishnapur, Barowaritala,Kolkata",88.36972,Owner,35.0
8417,BHK,0,6,26.8626,3,Голубой,0,1,1,3,1036.10675,"Mansarovar,Jaipur",75.7633,Dealer,33.0
8418,BHK,1,5,19.18,2,Зеленый,0,1,1,3,1253.989968,"Thane West,Mumbai",72.96333,Dealer,220.0
8419,BHK,0,2,12.96991,3,Серебристый,0,1,1,3,1100.16044,"RWF West Colony,Bangalore",77.59796,Owner,48.0
8420,BHK,0,0,19.216097,3,Коричневый,0,1,1,3,1600.0,"Sector-8 Ghansoli,Lalitpur",72.821721,Dealer,220.0
8421,BHK,0,7,22.8877,0,Розовый,0,1,1,2,871.2121212000001,"Chinsurah,Kolkata",88.3967,Owner,23.0
8422,BHK,0,4,26.857412,3,Голубой,0,1,1,3,1200.0,"Mangyawas,Jaipur",75.74322099999999,Dealer,33.0
8423,BHK,0,0,20.353795,1,Красный,0,1,1,3,1341.107872,"Patia,Bhubaneswar",85.82101999999999,Dealer,69.0
8424,BHK,1,6,28.743724,1,Желтый,0,1,1,2,900.0423549000001,"Ghodbunder Road,Mumbai",76.81131500000001,Dealer,85.0
8425,BHK,0,0,22.5922,0,Красный,1,1,0,3,760.4562738,"New Town,Kolkata",88.484911,Dealer,66.0
8426,BHK,1,0,22.281215,3,Белый,1,0,0,2,709.9121484,"Laxmi Nagar,Mumbai",70.789479,Dealer,160.0
8427,BHK,0,3,13.055985,0,Фиолетовый,0,1,1,2,1097.943534,"Thanisandra,Bangalore",77.622157,Dealer,63.0
8428,BHK,0,0,28.488415000000003,2,Желтый,0,1,1,4,3139.269406,"Suraj Kund,Faridabad",77.285903,Dealer,220.0
8429,BHK,1,6,28.6423,3,Розовый,0,1,1,4,2137.103403,"Sector-3 Vaishali,Ghaziabad",77.3445,Dealer,130.0
8430,BHK,0,4,19.047207,3,Розовый,0,1,1,1,745.0050796,"Sector 18 Kharghar,Lalitpur",73.080342,Dealer,66.0
8431,BHK,0,5,19.239813,3,Бежевый,0,1,1,4,2624.425907,"Manpada,Mumbai",72.962722,Dealer,280.0
8432,BHK,1,0,12.934997,1,Желтый,0,1,1,3,1416.029453,"Mahadevpura,Bangalore",77.61585699999999,Dealer,100.0
8433,BHK,0,2,28.698133,0,Серебристый,0,1,1,2,700.1166861,"Bhopura,Ghaziabad",77.335746,Owner,30.0
8434,BHK,0,5,15.58,2,Голубой,0,1,1,2,925.7354454,"Aldona,Goa",73.87,Dealer,45.0
8435,BHK,0,0,14.433329999999998,3,Голубой,0,1,1,2,1600.0,"balajinagar,Nellore",79.96667,Owner,40.0
8436,BHK,1,6,28.546788,2,Черный,1,1,0,5,6570.7909740000005,"Sector-107 Noida,Noida",77.37849399999999,Dealer,530.0
8437,BHK,0,7,13.0306,1,Голубой,0,1,1,2,1267.123288,"Hennur Road,Bangalore",77.6485,Dealer,92.5
8438,BHK,1,5,19.255098,2,Серый,1,1,0,4,2820.121951,"Hiranandani Estate,Lalitpur",72.9815265,Dealer,370.0
8439,BHK,0,3,28.65998,3,Серый,0,1,1,3,1300.178775,"Vasundhara,Ghaziabad",77.37027900000001,Owner,80.0
8440,BHK,0,2,17.745941000000002,1,Оранжевый,0,1,1,2,1150.146382,"Madhavadhara,Visakhapatnam",83.262586,Owner,55.0
8441,BHK,0,0,28.522931,3,Бежевый,0,1,1,3,2573.588548,"Sector-128 Noida,Noida",77.357078,Dealer,160.0
8442,BHK,0,0,25.61,2,Красный,0,1,1,3,1510.269835,"Gola Road,Patna",85.14139,Owner,75.0
8443,BHK,0,7,22.288976,0,Черный,0,1,1,4,2450.9803920000004,"Vasna-Bhayli-Road,Vadodara",73.128222,Dealer,40.0
8444,BHK,1,0,21.190965,2,Розовый,1,0,0,3,2000.0,"Dunda,Raipur",81.660464,Builder,56.0
8445,BHK,0,3,18.558319,2,Серебристый,0,1,1,2,1280.081925,"Baner,Pune",73.77588,Dealer,100.0
8446,BHK,0,0,24.617977,1,Коричневый,0,1,1,3,2800.4667440000003,"Bhuwana,Udaipur",73.708104,Owner,120.0
8447,BHK,0,6,21.215393,3,Коричневый,0,1,1,4,2250.88518,"Smriti Nagar,Bhilai",81.318232,Owner,44.5
8448,BHK,1,6,18.973908,3,Бежевый,0,1,1,3,1361.049245,"Ulwe,Maharashtra",73.02510600000001,Dealer,110.0
8449,BHK,0,3,28.553374,3,Черный,0,1,1,2,986.3317325,"Sector-45 Noida,Noida",77.355611,Dealer,26.7
8450,BHK,0,4,9.930471,3,Розовый,0,1,1,1,800.0,"Edapally,Kochi",76.271273,Dealer,32.0
8451,BHK,0,4,18.205923,2,Золотистый,0,1,1,2,1029.126214,"Kasar vadavali,Mumbai",72.99918199999999,Dealer,79.5
8452,BHK,0,7,11.045655,0,Желтый,0,1,1,2,1068.090788,"Kavundampalayam,Coimbatore",76.935149,Owner,48.0
8453,BHK,0,7,13.013827,1,Золотистый,0,1,1,1,436.0284041000001,"Ponnusamy Nagar,Chennai",80.223191,Owner,35.0
8454,BHK,1,2,19.255098,1,Синий,0,1,1,2,824.0317627000001,"Hiranandani Estate,Lalitpur",72.9815265,Dealer,110.0
8455,BHK,0,3,13.050132,2,Желтый,0,1,1,2,1100.244499,"RMV Extension Stage 2,Bangalore",77.568187,Owner,45.0
8456,BHK,0,7,28.792047,2,Золотистый,0,1,1,5,107.0005083,"Bharat Nagar,Bhiwani",76.153873,Owner,40.0
8457,BHK,0,2,18.968681,2,Фиолетовый,0,1,1,2,1184.0,"Mazgaon,Mumbai",72.840121,Dealer,370.0
8458,BHK,1,2,19.039263,2,Бежевый,1,1,0,2,850.0,"Sion (East),Lalitpur",72.870654,Dealer,170.0
8459,BHK,0,0,26.157856,3,Зеленый,0,1,1,3,1450.139054,"Satgaon,Guwahati",91.827348,Owner,73.0
8460,BHK,0,0,28.461843,2,Желтый,0,1,1,3,1520.0286119999998,"Sector 42 Faridabad,Faridabad",77.294023,Dealer,85.0
8461,BHK,1,4,18.5853,0,Розовый,1,1,0,2,848.0692891000001,"Hinjewadi,Pune",73.7413,Dealer,47.0
8462,BHK,1,3,28.577673,3,Белый,0,1,1,2,930.1405106,"Sector-74 Noida,Noida",77.389781,Owner,47.0
8463,BHK,0,6,13.096108,0,Серебристый,0,1,1,3,1874.219075,"Pattandur Agrahara,Bangalore",77.627179,Dealer,90.0
8464,BHK,0,7,12.865219,3,Зеленый,0,1,1,2,1485.884101,"Kalena Agrahara,Bangalore",77.59036,Owner,130.0
8465,BHK,0,2,24.69028,3,Серый,0,1,1,2,1000.0,"Walkeshwar,Lalitpur",78.41889,Dealer,480.0
8466,BHK,0,1,22.54111,3,Красный,0,1,1,2,1080.159181,"Rajarhat,Kolkata",88.33778000000001,Dealer,57.0
8467,BHK,1,6,30.654128000000004,3,Синий,1,1,0,4,3481.7665380000003,"Sector-82 Mohali,Mohali",76.732427,Dealer,190.0
8468,BHK,1,6,18.5438,1,Зеленый,1,1,0,2,1076.981902,"Kharadi,Pune",73.9438,Dealer,84.5
8469,BHK,0,6,28.6711,2,Розовый,0,1,1,2,800.0,"Sahibabad,Ghaziabad",77.3683,Owner,25.0
8470,BHK,0,6,22.54111,3,Желтый,1,0,0,3,1261.111111,"Jessore Road,Kolkata",88.33778000000001,Dealer,45.4
8471,BHK,0,1,26.928785,3,Зеленый,0,1,1,3,1659.407666,"Ajmer Road,Jaipur",75.828002,Dealer,38.1
8472,BHK,0,5,19.139348,1,Серый,0,1,1,1,629.9796183,"Andheri (West),Maharashtra",72.820458,Dealer,170.0
8473,BHK,1,6,12.905368,3,Коричневый,1,1,0,3,1689.5969100000002,"JP Nagar,Bangalore",77.580403,Owner,140.0
8474,BHK,1,3,28.678014,2,Коричневый,0,1,1,2,1510.248112,"Mohan Nagar,Ghaziabad",77.38296,Owner,70.0
8475,BHK,0,2,12.9407,2,Серый,0,1,1,3,2120.807478,"Varthur,Bangalore",77.7466,Dealer,270.0
8476,BHK,0,4,18.52783,2,Голубой,0,1,1,1,721.069293,"Uttareshwar Nagar,Pune",73.875757,Owner,41.0
8477,BHK,1,2,28.576117,3,Синий,0,1,1,3,1450.073421,"Sector-75 Noida,Noida",77.382136,Owner,79.0
8478,BHK,0,3,19.811319,1,Голубой,0,1,1,2,1007.838746,"Boisar,Palghar",72.76894,Dealer,27.0
8479,BHK,0,3,18.518797,0,Фиолетовый,0,1,1,3,1750.028226,"Thakur Village,Maharashtra",73.933947,Dealer,310.0
8480,BHK,1,1,19.1849,1,Красный,0,1,1,3,1486.000313,"Malad (West),Mumbai",72.8347,Dealer,190.0
8481,BHK,0,5,19.05871,3,Красный,0,1,1,3,1377.777778,"Chembur (East),Lalitpur",72.89969,Dealer,310.0
8482,BHK,0,4,19.076466,0,Желтый,0,1,1,2,950.0609013,"Sector 16 Kamothe,Lalitpur",72.999804,Dealer,78.0
8483,BHK,1,2,18.49667,0,Красный,0,1,1,2,1032.791118,"Hadapsar,Pune",73.94167,Dealer,120.0
8484,BHK,1,6,30.662283,2,Золотистый,0,1,1,3,1684.919966,"Zirakpur,Chandigarh",76.822397,Dealer,60.0
8485,BHK,1,6,19.222101,1,Золотистый,1,0,0,2,47602.51897,"Balkum,Maharashtra",72.988231,Dealer,9600.0
8486,BHK,0,1,18.96,3,Синий,0,1,1,2,1000.0,"Sector-35 Kamothe,Maharashtra",72.82,Dealer,75.0
8487,BHK,0,4,22.5183,2,Коричневый,0,1,1,2,825.0825083,"kalighat,Kolkata",88.34899999999999,Owner,40.0
8488,BHK,0,5,18.669125,1,Черный,1,1,0,2,1299.968524,"Pragathi Nagar,Bangalore",78.10801500000001,Dealer,41.3
8489,BHK,0,0,12.997946,0,Зеленый,0,1,1,3,1956.035768,"Frazer Town,Bangalore",77.612863,Dealer,210.0
8490,BHK,0,3,12.96991,0,Золотистый,0,1,1,2,1000.0,"Hosakerehalli Layout,Bangalore",77.59796,Owner,45.0
8491,BHK,0,0,18.484943,3,Серый,0,1,1,3,1432.117625,"Kedari Nagar,Pune",73.90424200000001,Owner,150.0
8492,BHK,0,1,28.9196,1,Желтый,0,1,1,2,760.0,"Vaibhav Khand,Ghaziabad",76.8972,Dealer,38.0
8493,BHK,1,1,24.6902,0,Зеленый,1,1,0,1,415.379334,"Ambernath East,Lalitpur",78.416,Dealer,24.2
8494,BHK,0,0,26.91868,0,Бежевый,0,1,1,1,519.4805195,"Vaishali Nagar,Jaipur",75.750399,Dealer,14.4
8495,BHK,0,5,19.0705,3,Золотистый,0,1,1,4,2400.045177,"Khar West,Lalitpur",72.8309,Dealer,850.0
8496,BHK,0,4,13.09,2,Желтый,1,1,0,2,700.0840101,"Paruthipet,Chennai",80.27,Dealer,25.0
8497,BHK,1,3,12.840956,3,Голубой,0,1,1,2,1200.141193,"Electronics City Phase 1,Bangalore",77.659441,Owner,68.0
8498,BHK,0,0,18.510861,2,Бежевый,0,1,1,2,1169.296987,"Magarpatta,Pune",73.926175,Dealer,97.8
8499,BHK,0,0,26.832353,1,Красный,0,1,1,3,1419.656786,"Jagatpura,Jaipur",75.841749,Dealer,45.5
8500,BHK,0,1,26.8377,2,Розовый,1,1,0,1,374.9395259,"jagatpura jaipur,Jaipur",75.8256,Owner,15.5
8501,BHK,0,1,30.751176,1,Оранжевый,0,1,1,3,1650.528169,"Sector-125 Mohali,Mohali",76.668359,Dealer,37.5
8502,BHK,0,7,19.218498,3,Желтый,0,1,1,1,585.0432423,"Majiwada,Lalitpur",72.992114,Dealer,69.0
8503,BHK,0,2,11.908735,0,Золотистый,0,1,1,3,1150.180743,"Ganapathi Nagar,Chennai",79.476118,Owner,70.0
8504,BHK,1,3,13.05,2,Золотистый,0,0,1,2,637.3882627,"Poonamallee,Chennai",80.11,Dealer,32.8
8505,BHK,1,5,19.249861,0,Белый,1,0,0,2,672.0430107999999,"Kolshet Road,Mumbai",72.96386600000001,Dealer,90.0
8506,BHK,1,4,12.880475,1,Синий,0,1,1,4,3332.407665,"EPIP Zone,Bangalore",75.022346,Dealer,240.0
8507,BHK,0,7,13.019638,3,Красный,0,1,1,1,712.0058925,"Saidapet,Chennai",80.22798900000001,Dealer,58.0
8508,BHK,1,3,28.431862,3,Золотистый,0,1,1,1,460.0845561,"Sector 88 Faridabad,Faridabad",77.351104,Dealer,18.5
8509,BHK,0,7,41.2997157,3,Черный,0,1,1,2,900.090009,"Y n road,Indore",-87.4183747,Owner,40.0
8510,BHK,1,6,12.9958935,0,Серебристый,0,1,1,2,1240.221332,"Whitefield,Bangalore",77.761394,Owner,65.0
8511,BHK,0,3,20.353795,3,Коричневый,0,1,1,2,1176.124669,"Patia,Bhubaneswar",85.82101999999999,Dealer,40.0
8512,BHK,0,7,19.576822,1,Золотистый,0,1,1,1,700.0,"Chitanya Nagar,Pune",74.201197,Owner,28.0
8513,BHK,0,7,28.568966,0,Черный,0,1,1,3,2500.0,"Sector-29 Noida,Noida",77.335388,Dealer,150.0
8514,BHK,0,6,18.205923,1,Черный,0,1,1,2,770.0770077000001,"Kasar vadavali,Mumbai",72.99918199999999,Dealer,70.0
8515,BHK,0,4,11.081061,1,Желтый,0,1,1,2,745.1991975,"Thudiyalur Road,Coimbatore",76.94433000000001,Owner,26.0
8516,BHK,1,3,19.222101,1,Бежевый,0,1,1,2,801.0118044,"Balkum,Maharashtra",72.988231,Dealer,95.0
8517,BHK,1,4,28.514348,0,Оранжевый,1,1,0,3,2232.929839,"Sector-108 Gurgaon,Gurgaon",76.983292,Dealer,190.0
8518,BHK,0,6,12.96991,0,Золотистый,0,1,1,2,1410.002203,"Akshayanagara West,Bangalore",77.59796,Owner,64.0
8519,BHK,1,4,18.966114,0,Розовый,1,1,0,1,640.0787789,"New Panvel,Lalitpur",73.148278,Dealer,39.0
8520,BHK,0,0,12.55,3,Зеленый,0,1,1,3,1287.634409,"Kanakapura,Bangalore",77.417,Dealer,47.9
8521,BHK,0,5,12.840956,3,Фиолетовый,0,1,1,1,645.0745867,"Electronics City Phase 1,Bangalore",77.659441,Owner,48.0
8522,BHK,1,0,19.216097,1,Оранжевый,0,1,1,2,1123.974373,"Sector-8 Ulwe,Mumbai",72.821721,Dealer,100.0
8523,BHK,0,3,21.113125,1,Синий,0,1,1,3,781.2057741,"Kotwal Nagar,Nagpur",79.060322,Dealer,55.2
8524,BHK,0,2,28.66667,1,Желтый,0,1,1,2,1090.059694,"NH-24 Highway,Ghaziabad",77.41667,Owner,42.0
8525,BHK,1,7,12.9053,2,Черный,0,1,1,2,974.3589744,"Perumbakkam,Chennai",80.1986,Dealer,45.6
8526,BHK,0,5,22.5922,2,Серебристый,0,1,1,2,831.1564949,"New Town,Kolkata",88.484911,Dealer,35.0
8527,BHK,0,3,12.96991,2,Коричневый,0,1,1,2,1143.0946689999998,"Goraguntepalya,Bangalore",77.59796,Dealer,110.0
8528,BHK,0,7,28.456809000000003,0,Розовый,0,1,1,2,1195.652174,"Sector 42 Seawoods,Mumbai",77.099182,Dealer,110.0
8529,BHK,1,7,28.495803,1,Оранжевый,1,1,0,2,940.0,"Sector-143B Noida,Noida",77.42684799999999,Owner,42.3
8530,BHK,0,1,16.533306,1,Красный,0,1,1,2,1200.192031,"Bank Colony 0 Line A T Agraharam,Guntur",81.526348,Owner,50.0
8531,BHK,1,0,13.338634,1,Оранжевый,0,1,1,2,1155.115512,"Narayanapura,Bangalore",77.759291,Owner,84.0
8532,BHK,0,6,22.483287,1,Серебристый,0,1,1,3,895.0169328,"Shibrampur,Kolkata",88.263398,Owner,37.0
8533,BHK,0,0,18.75,1,Фиолетовый,0,1,1,1,459.9725973999999,"Pen,Raigad",73.08,Owner,23.5
8534,BHK,0,4,15.2601,0,Фиолетовый,0,1,1,2,807.3196986,"Aquem,Goa",73.982,Owner,30.0
8535,BHK,1,4,18.5853,0,Розовый,0,1,1,3,1687.194196,"Hinjewadi,Pune",73.7413,Dealer,100.0
8536,BHK,1,4,30.662283,1,Белый,0,0,1,2,1060.304838,"Zirakpur,Chandigarh",76.822397,Dealer,32.0
8537,BHK,1,6,19.076057,1,Зеленый,0,1,1,3,1520.036849,"Taloja,Mumbai",73.097319,Dealer,66.0
8538,BHK,0,3,19.040066,1,Бежевый,0,1,1,2,1139.04709,"Roadpali,Mumbai",73.115347,Dealer,82.0
8539,BHK,1,3,13.0306,3,Зеленый,0,1,1,2,1086.125134,"Hennur Road,Bangalore",77.6485,Owner,71.0
8540,BHK,1,7,19.09188,2,Зеленый,0,1,1,2,629.489743,"Sakinaka,Lalitpur",72.889342,Dealer,170.0
8541,BHK,0,7,19.103831,2,Оранжевый,0,1,1,3,1300.0037140000002,"Vile Parle (West),Lalitpur",72.837361,Dealer,350.0
8542,BHK,0,4,18.5442,0,Желтый,0,1,1,1,549.987778,"Pashan,Pune",73.7948,Dealer,45.0
8543,BHK,0,0,28.6221,1,Фиолетовый,0,1,1,2,1050.080775,"Sector-62 Noida,Noida",77.3674,Owner,65.0
8544,BHK,1,0,19.1759,1,Желтый,1,1,0,3,1211.610388,"Mulund (West),Lalitpur",72.9522,Dealer,230.0
8545,BHK,1,3,28.526624,2,Синий,0,1,1,3,3205.128205,"Sector-108 Noida,Noida",77.37671800000001,Dealer,180.0
8546,BHK,1,3,12.86,0,Серебристый,0,1,1,2,1043.131294,"Sarjapur Road,Bangalore",77.786,Dealer,54.9
